timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1755830242.517611,-389.6484375,164.55078125,-968.26171875,-240.72265625
1755830242.5201604,-310.546875,-136.71875,-1000.0,-142.578125
1755830242.52271,-36.62109375,-324.70703125,-995.1171875,-79.1015625
1755830242.5252595,-78.125,-101.07421875,-1000.0,-186.03515625
1755830242.5278091,-355.46875,189.453125,-998.046875,-267.578125
1755830242.5303588,-320.3125,-171.38671875,-1000.0,-138.18359375
1755830242.5329084,-62.98828125,-434.08203125,-999.51171875,-71.77734375
1755830242.5354578,-46.38671875,120.1171875,-909.1796875,-187.01171875
1755830242.5380075,-243.1640625,315.91796875,-905.2734375,-224.609375
1755830242.5430467,-289.0625,-312.5,-1000.0,-114.74609375
1755830242.5480857,-143.06640625,-492.1875,-953.61328125,-91.30859375
1755830242.553125,-39.55078125,94.23828125,-880.37109375,-174.31640625
1755830242.558164,-149.90234375,143.5546875,-968.75,-169.43359375
1755830242.563203,-326.171875,-264.6484375,-1000.0,-139.16015625
1755830242.5682423,-213.8671875,-497.55859375,-1000.0,-98.14453125
1755830242.5732815,-42.96875,-41.015625,-979.4921875,-150.390625
1755830242.5783207,-105.46875,258.30078125,-959.9609375,-191.89453125
1755830242.58336,-255.859375,-416.9921875,-999.0234375,-103.515625
1755830242.588399,-304.19921875,-562.98828125,-1000.0,-140.13671875
1755830242.593438,-141.11328125,272.94921875,-956.54296875,-208.0078125
1755830242.5984774,-21.484375,200.68359375,-961.9140625,-140.625
1755830242.6021757,-272.4609375,-50.78125,-1000.0,-188.4765625
1755830242.6058743,-404.78515625,114.74609375,-1000.0,-222.16796875
1755830242.6095726,-158.69140625,341.30859375,-983.3984375,-176.7578125
1755830242.6132712,19.53125,270.5078125,-968.26171875,-127.9296875
1755830242.6169696,-184.5703125,46.875,-1000.0,-144.53125
1755830242.620668,-368.65234375,-81.0546875,-1000.0,-163.57421875
1755830242.6243663,-208.0078125,-7.32421875,-999.0234375,-153.80859375
1755830242.6280649,27.83203125,29.78515625,-1000.0,-123.046875
1755830242.6317637,-110.3515625,39.55078125,-998.046875,-163.57421875
1755830242.6354618,-394.04296875,229.00390625,-1000.0,-232.91015625
1755830242.6391604,-309.08203125,417.96875,-982.421875,-184.5703125
1755830242.6428587,24.90234375,236.81640625,-974.609375,-53.22265625
1755830242.645373,42.96875,-625.9765625,-1000.0,0.0
1755830242.647888,-372.0703125,-235.3515625,-998.53515625,-230.95703125
1755830242.6504023,-390.625,476.07421875,-993.65234375,-241.2109375
1755830242.6529174,-76.171875,379.39453125,-975.5859375,-117.1875
1755830242.655432,-31.73828125,504.8828125,-866.2109375,-138.671875
1755830242.6579466,-249.51171875,367.67578125,-928.7109375,-146.484375
1755830242.6604612,-344.7265625,34.1796875,-1000.0,-151.3671875
1755830242.6629758,-152.34375,9.27734375,-989.74609375,-150.87890625
1755830242.6654906,-30.76171875,233.88671875,-968.75,-188.4765625
1755830242.6680052,-229.4921875,416.50390625,-957.51953125,-249.51171875
1755830242.6705198,-399.90234375,452.63671875,-990.234375,-233.3984375
1755830242.6730344,-129.8828125,-289.0625,-1000.0,-37.109375
1755830242.6803532,19.04296875,-385.7421875,-963.37890625,-87.40234375
1755830242.687672,-215.33203125,624.0234375,-802.734375,-299.31640625
1755830242.6949909,-352.05078125,466.30859375,-881.34765625,-202.1484375
1755830242.7023096,-277.83203125,184.08203125,-1000.0,-133.30078125
1755830242.7096283,-76.171875,537.109375,-826.171875,-155.76171875
1755830242.716947,-59.5703125,417.48046875,-887.20703125,-148.92578125
1755830242.724266,-274.90234375,-26.85546875,-1000.0,-137.20703125
1755830242.7315848,-330.078125,-351.07421875,-1000.0,-132.32421875
1755830242.7389035,-170.41015625,158.203125,-924.31640625,-189.94140625
1755830242.7462225,-55.6640625,631.8359375,-796.875,-177.24609375
1755830242.7535412,-226.07421875,222.16796875,-912.109375,-164.0625
1755830242.76086,-345.21484375,-124.51171875,-1000.0,-158.69140625
1755830242.761213,-187.01171875,184.5703125,-990.234375,-157.2265625
1755830242.7615662,-36.62109375,572.75390625,-851.5625,-164.0625
1755830242.761919,-114.74609375,53.22265625,-901.3671875,-98.14453125
1755830242.762272,-349.609375,-244.62890625,-1000.0,-141.11328125
1755830242.7626252,-279.78515625,321.77734375,-936.03515625,-190.91796875
1755830242.7629783,5.37109375,372.55859375,-954.58984375,-110.83984375
1755830242.7633314,-21.97265625,-276.85546875,-1000.0,-59.5703125
1755830242.7636845,-316.89453125,-559.5703125,-1000.0,-149.90234375
1755830242.7640376,-381.8359375,234.375,-989.74609375,-264.16015625
1755830242.7643905,-54.6875,474.12109375,-961.42578125,-148.4375
1755830242.7647436,-25.390625,219.23828125,-980.46875,-121.58203125
1755830242.765097,-327.1484375,291.015625,-975.5859375,-203.61328125
1755830242.7710457,-361.328125,411.1328125,-997.0703125,-191.40625
1755830242.776995,-67.3828125,352.5390625,-979.98046875,-95.21484375
1755830242.782944,48.33984375,69.3359375,-981.4453125,-75.68359375
1755830242.7888932,-244.62890625,169.921875,-996.58203125,-206.54296875
1755830242.7948422,-392.578125,357.91015625,-989.74609375,-192.3828125
1755830242.8007913,-121.09375,124.0234375,-999.0234375,-54.19921875
1755830242.8067403,125.0,-544.921875,-1000.0,19.53125
1755830242.8126895,-167.96875,-322.75390625,-967.28515625,-172.8515625
1755830242.8186388,-446.2890625,444.3359375,-958.0078125,-265.625
1755830242.8245878,-228.02734375,170.41015625,-1000.0,-111.81640625
1755830242.830537,-7.8125,233.88671875,-919.43359375,-113.76953125
1755830242.836486,-108.88671875,529.296875,-800.29296875,-177.24609375
1755830242.840353,-328.61328125,388.671875,-932.12890625,-179.6875
1755830242.84422,-280.76171875,90.8203125,-1000.0,-106.93359375
1755830242.8480868,-47.8515625,141.6015625,-982.91015625,-98.6328125
1755830242.851954,-36.62109375,479.00390625,-875.9765625,-152.83203125
1755830242.855821,-244.140625,349.12109375,-907.71484375,-138.18359375
1755830242.8596878,-296.38671875,-126.953125,-1000.0,-86.42578125
1755830242.8635547,-95.703125,-192.3828125,-1000.0,-74.21875
1755830242.8674216,-9.765625,218.75,-985.83984375,-132.8125
1755830242.8712888,-198.73046875,320.3125,-972.16796875,-164.55078125
1755830242.8751557,-344.7265625,-15.625,-999.51171875,-146.97265625
1755830242.8790226,-190.91796875,84.47265625,-1000.0,-145.5078125
1755830242.8828895,4.39453125,453.61328125,-888.671875,-134.765625
1755830242.8854125,-96.6796875,375.9765625,-886.71875,-126.953125
1755830242.8879354,-266.11328125,-334.9609375,-1000.0,-79.1015625
1755830242.8904586,-245.1171875,-288.0859375,-1000.0,-139.16015625
1755830242.8929815,-43.45703125,471.6796875,-883.30078125,-177.24609375
1755830242.8955045,-18.06640625,345.21484375,-845.703125,-107.421875
1755830242.8980274,-238.76953125,-209.9609375,-1000.0,-105.95703125
1755830242.9005504,-320.3125,-78.125,-1000.0,-175.78125
1755830242.9030733,-98.6328125,360.3515625,-883.30078125,-163.57421875
1755830242.9055965,30.76171875,84.47265625,-894.04296875,-99.609375
1755830242.9081194,-231.4453125,-106.4453125,-1000.0,-168.45703125
1755830242.9106424,-388.671875,201.171875,-980.95703125,-222.65625
1755830242.913165,-153.80859375,378.41796875,-905.76171875,-173.33984375
1755830242.9168987,88.37890625,17.08984375,-901.85546875,-62.01171875
1755830242.920632,-110.3515625,-690.4296875,-1000.0,-75.1953125
1755830242.9243655,-451.66015625,-140.625,-987.79296875,-266.6015625
1755830242.928099,-231.4453125,366.69921875,-911.62109375,-198.73046875
1755830242.9318323,-2.9296875,210.9375,-890.13671875,-132.32421875
1755830242.9355657,-163.57421875,46.875,-943.84765625,-172.8515625
1755830242.939299,-375.48828125,-12.20703125,-1000.0,-201.66015625
1755830242.9430325,-324.21875,229.00390625,-954.1015625,-195.3125
1755830242.946766,4.8828125,-220.21484375,-964.84375,-76.171875
1755830242.9504993,-78.61328125,-334.9609375,-933.10546875,-145.5078125
1755830242.9542327,-414.55078125,220.703125,-881.8359375,-266.11328125
1755830242.957966,-368.65234375,-34.66796875,-1000.0,-205.56640625
1755830242.962994,-148.4375,-30.76171875,-937.98828125,-203.61328125
1755830242.9680214,-103.515625,350.5859375,-727.05078125,-253.90625
1755830242.9730492,-329.58984375,410.64453125,-741.69921875,-303.22265625
1755830242.978077,-407.71484375,169.921875,-878.41796875,-259.765625
1755830242.9831045,-175.78125,-48.33984375,-942.87109375,-198.73046875
1755830242.9881322,-53.7109375,48.33984375,-875.9765625,-250.48828125
1755830242.99316,-284.66796875,284.66796875,-784.66796875,-331.0546875
1755830242.9981875,-414.0625,50.29296875,-883.30078125,-265.625
1755830243.0032153,-233.88671875,-422.8515625,-993.1640625,-183.59375
1755830243.008243,-131.8359375,205.078125,-703.125,-292.48046875
1755830243.0132706,-181.15234375,507.8125,-564.453125,-293.9453125
1755830243.0182984,-347.16796875,41.50390625,-880.37109375,-240.72265625
1755830243.0219133,-312.01171875,97.16796875,-910.64453125,-244.140625
1755830243.0255284,-67.87109375,311.5234375,-714.35546875,-187.01171875
1755830243.029143,-57.12890625,241.2109375,-771.97265625,-169.43359375
1755830243.0327585,-261.71875,-161.1328125,-923.828125,-180.17578125
1755830243.0363734,-323.2421875,-186.5234375,-958.49609375,-187.01171875
1755830243.0399885,-95.703125,138.671875,-941.89453125,-166.015625
1755830243.0436034,28.80859375,99.12109375,-939.453125,-135.7421875
1755830243.0472183,-208.49609375,12.6953125,-938.96484375,-186.03515625
1755830243.0508337,-362.79296875,72.75390625,-941.40625,-202.1484375
1755830243.0544484,-158.69140625,262.20703125,-857.421875,-149.90234375
1755830243.0580635,47.36328125,396.484375,-740.234375,-114.2578125
1755830243.0616784,-44.921875,-277.83203125,-874.0234375,-57.6171875
1755830243.0642972,-314.94140625,-463.37890625,-1000.0,-137.20703125
1755830243.066916,-254.39453125,295.8984375,-828.125,-179.6875
1755830243.0695348,47.8515625,269.04296875,-749.51171875,-75.68359375
1755830243.0721538,-27.34375,71.2890625,-885.7421875,-103.02734375
1755830243.0747726,-285.15625,-49.31640625,-936.5234375,-142.08984375
1755830243.0773914,-235.3515625,-180.6640625,-992.67578125,-103.515625
1755830243.0800102,44.43359375,-167.48046875,-1000.0,-51.7578125
1755830243.082629,91.30859375,-623.046875,-997.55859375,-27.83203125
1755830243.085248,-257.8125,-406.73828125,-981.93359375,-180.6640625
1755830243.0878668,-342.7734375,209.47265625,-895.99609375,-198.2421875
1755830243.0904856,-14.16015625,-9.765625,-910.64453125,-35.64453125
1755830243.0931044,101.07421875,-82.03125,-873.53515625,-34.66796875
1755830243.097884,-184.5703125,250.9765625,-765.625,-156.25
1755830243.1026638,-311.03515625,140.625,-882.32421875,-115.234375
1755830243.107443,-95.703125,-41.9921875,-968.26171875,-47.8515625
1755830243.1122231,68.84765625,166.9921875,-792.48046875,-87.40234375
1755830243.1170027,-67.3828125,240.234375,-737.3046875,-121.58203125
1755830243.1217823,-246.09375,-96.19140625,-978.02734375,-106.4453125
1755830243.126562,-101.5625,-601.5625,-1000.0,-27.83203125
1755830243.1313417,91.30859375,-568.84765625,-958.0078125,-35.64453125
1755830243.1361215,-50.78125,138.18359375,-850.09765625,-168.45703125
1755830243.140901,-243.1640625,175.78125,-889.6484375,-142.08984375
1755830243.145681,-211.42578125,-231.4453125,-1000.0,-68.359375
1755830243.1504605,-21.484375,7.32421875,-872.55859375,-95.21484375
1755830243.15433,11.71875,490.234375,-636.23046875,-145.99609375
1755830243.1581995,-174.31640625,163.0859375,-826.171875,-121.58203125
1755830243.1620688,-258.7890625,-192.3828125,-1000.0,-96.6796875
1755830243.1659384,-91.30859375,134.27734375,-913.0859375,-119.140625
