timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3
1755585129.8642783,832.4542,788.93774,795.38464,813.5165,nan,nan,,,,,,,,,
1755585129.8681893,813.5165,787.72894,792.96704,806.6667,nan,nan,,,,,,,,,
1755585129.8698781,,,,,,,-0.26812744,0.16760254,0.9574585,,,,,,
1755585129.8721004,785.31134,792.1612,790.54944,795.78754,nan,nan,,,,,,,,,
1755585129.8760114,791.3553,797.8022,787.326,802.6374,nan,nan,,,,,,,,,
1755585129.8778896,,,,,,,,,,,,,nan,113811720.0,nan
1755585129.8799226,828.4249,797.3993,790.14655,811.0989,nan,nan,,,,,,,,,
1755585129.8838336,827.2161,798.60803,789.7436,806.6667,nan,nan,,,,,,,,,
1755585129.8877447,796.5934,801.4286,790.54944,809.4872,nan,nan,,,,,,,,,
1755585129.8893368,,,,,,,-0.27667236,0.16595459,0.95635986,,,,,,
1755585129.8916557,796.5934,801.8315,793.7729,807.0696,nan,nan,,,,,,,,,
1755585129.8935351,,,,,,,,,,,,,nan,113834290.0,nan
1755585129.8955648,,,,,,,,,,1585128.2,1598827.9,,,,
1755585129.8955667,816.7399,803.8461,795.38464,803.44324,nan,nan,,,,,,,,,
1755585129.8994780,830.4396,802.6374,791.3553,809.0842,nan,nan,,,,,,,,,
1755585129.9033890,801.4286,799.011,794.57874,804.2491,nan,nan,,,,,,,,,
1755585129.9073000,778.86444,804.65204,808.2784,803.8461,nan,nan,,,,,,,,,
1755585129.9087958,,,,,,,-0.28295898,0.16625977,0.9569702,,,,,,
1755585129.9091809,,,,,,,,,,,,,nan,113752900.0,nan
1755585129.9112110,811.9048,811.50183,805.05493,808.2784,nan,nan,,,,,,,,,
1755585129.9151220,844.94507,803.0403,793.36993,805.05493,nan,nan,,,,,,,,,
1755585129.9190331,820.7692,803.8461,798.60803,797.3993,nan,nan,,,,,,,,,
1755585129.9229443,785.7143,804.2491,799.81683,800.6227,nan,nan,,,,,,,,,
1755585129.9248264,,,,,,,,,,,,,nan,113795610.0,nan
1755585129.9268553,801.8315,803.44324,788.1319,796.5934,nan,nan,,,,,,,,,
1755585129.9282546,,,,,,,-0.28356934,0.16955566,0.9579468,,,,,,
1755585129.9307663,834.87177,810.293,783.2967,806.6667,nan,nan,,,,,,,,,
1755585129.9307742,,,,,,,,,,1585128.2,1599633.8,,,,
1755585129.9346774,828.4249,809.4872,790.54944,819.5604,nan,nan,,,,,,,,,
1755585129.9385884,796.5934,803.0403,792.5641,805.05493,nan,nan,,,,,,,,,
1755585129.9404721,,,,,,,,,,,,,nan,113845570.0,nan
1755585129.9424996,789.7436,805.4579,794.17584,796.5934,nan,nan,,,,,,,,,
1755585129.9464107,816.7399,806.26373,800.2198,799.41394,nan,nan,,,,,,,,,
1755585129.9477134,,,,,,,-0.28118896,0.1651001,0.9598999,,,,,,
1755585129.9503217,834.87177,797.3993,797.8022,809.89014,nan,nan,,,,,,,,,
1755585129.9542327,799.011,791.3553,788.93774,803.44324,nan,nan,,,,,,,,,
1755585129.9561179,,,,,,,,,,,,,nan,113885060.0,nan
1755585129.9581437,774.43225,794.57874,786.1172,789.34064,nan,nan,,,,,,,,,
1755585129.9620550,809.4872,802.23444,788.93774,801.8315,nan,nan,,,,,,,,,
1755585129.9659660,834.0659,796.99634,793.36993,809.4872,nan,nan,,,,,,,,,
1755585129.9659836,,,,,,,,,,1584322.4,1598827.9,,,,
1755585129.9671724,,,,,,,-0.28302002,0.16571045,0.9573364,,,,,,
1755585129.9698770,799.011,798.20514,790.54944,790.9524,nan,nan,,,,,,,,,
1755585129.9717634,,,,,,,,,,,,,nan,113880216.0,nan
1755585129.9737880,780.87915,804.2491,790.9524,801.4286,nan,nan,,,,,,,,,
1755585129.9776990,805.8608,801.02563,796.1905,815.12823,nan,nan,,,,,,,,,
1755585129.9816103,816.337,803.0403,791.75824,801.8315,nan,nan,,,,,,,,,
1755585129.9855213,791.75824,794.57874,784.90845,784.10254,nan,nan,,,,,,,,,
1755585129.9866312,,,,,,,-0.28460693,0.1619873,0.9550171,,,,,,
1755585129.9874091,,,,,,,,,,,,,nan,113847176.0,nan
1755585129.9894323,747.4359,780.07324,772.01465,766.77655,nan,nan,,,,,,,,,
1755585129.9933434,784.5055,805.8608,785.31134,800.6227,nan,nan,,,,,,,,,
1755585129.9972544,840.5128,821.5751,803.8461,819.15753,nan,nan,,,,,,,,,
1755585130.0011656,825.6044,809.4872,801.8315,809.4872,nan,nan,,,,,,,,,
1755585130.0011930,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.0030546,,,,,,,,,,,,,nan,113889090.0,nan
1755585130.0050766,792.96704,811.0989,799.81683,804.2491,nan,nan,,,,,,,,,
1755585130.0060899,,,,,,,-0.28356934,0.1642456,0.95043945,,,,,,
1755585130.0089877,779.67035,803.8461,796.5934,796.99634,nan,nan,,,,,,,,,
1755585130.0128987,803.8461,796.99634,790.9524,793.36993,nan,nan,,,,,,,,,
1755585130.0168097,815.12823,806.26373,785.7143,786.9231,nan,nan,,,,,,,,,
1755585130.0187004,,,,,,,,,,,,,nan,113859260.0,nan
1755585130.0207207,792.96704,806.6667,790.14655,796.99634,nan,nan,,,,,,,,,
1755585130.0246320,783.2967,801.8315,791.75824,805.8608,nan,nan,,,,,,,,,
1755585130.0255487,,,,,,,-0.28173828,0.16546631,0.95599365,,,,,,
1755585130.0285430,811.0989,807.8755,791.3553,807.8755,nan,nan,,,,,,,,,
1755585130.0324540,838.9011,813.1135,800.6227,810.696,nan,nan,,,,,,,,,
1755585130.0343461,,,,,,,,,,,,,nan,113835896.0,nan
1755585130.0363650,815.12823,809.0842,804.65204,810.696,nan,nan,,,,,,,,,
1755585130.0364025,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.0402761,780.4762,804.2491,794.57874,811.50183,nan,nan,,,,,,,,,
1755585130.0441873,793.36993,795.38464,790.14655,793.7729,nan,nan,,,,,,,,,
1755585130.0450077,,,,,,,-0.28033447,0.16809082,0.9578247,,,,,,
1755585130.0480983,827.2161,794.17584,799.011,810.293,nan,nan,,,,,,,,,
1755585130.0499916,,,,,,,,,,,,,nan,113877000.0,nan
1755585130.0520093,818.3516,798.20514,805.8608,816.7399,nan,nan,,,,,,,,,
1755585130.0559204,775.2381,802.23444,800.2198,792.1612,nan,nan,,,,,,,,,
1755585130.0598314,777.6557,799.81683,794.9817,792.96704,nan,nan,,,,,,,,,
1755585130.0637426,823.9927,796.99634,793.7729,804.65204,nan,nan,,,,,,,,,
1755585130.0644665,,,,,,,-0.2855835,0.16833496,0.9546509,,,,,,
1755585130.0656374,,,,,,,,,,,,,nan,113866520.0,nan
1755585130.0676537,834.0659,799.41394,792.96704,804.2491,nan,nan,,,,,,,,,
1755585130.0715647,795.38464,796.5934,794.17584,806.6667,nan,nan,,,,,,,,,
1755585130.0716119,,,,,,,,,,1585128.2,1599633.8,,,,
1755585130.0754757,786.52014,801.4286,795.78754,802.23444,nan,nan,,,,,,,,,
1755585130.0793867,822.381,808.68134,790.9524,803.8461,nan,nan,,,,,,,,,
1755585130.0812829,,,,,,,,,,,,,nan,113871350.0,nan
1755585130.0832980,833.2601,800.2198,788.1319,811.50183,nan,nan,,,,,,,,,
1755585130.0839252,,,,,,,-0.28497314,0.16760254,0.9562378,,,,,,
1755585130.0872090,808.68134,797.3993,793.7729,811.50183,nan,nan,,,,,,,,,
1755585130.0911200,792.96704,796.5934,793.7729,809.4872,nan,nan,,,,,,,,,
1755585130.0950310,826.0073,804.65204,796.99634,819.5604,nan,nan,,,,,,,,,
1755585130.0969286,,,,,,,,,,,,,nan,113929380.0,nan
1755585130.0989420,856.2271,816.337,806.6667,829.2308,nan,nan,,,,,,,,,
1755585130.1028533,828.8278,807.8755,802.23444,826.0073,nan,nan,,,,,,,,,
1755585130.1033843,,,,,,,-0.28723145,0.16705322,0.95562744,,,,,,
1755585130.1067643,789.7436,796.99634,794.57874,809.4872,nan,nan,,,,,,,,,
1755585130.1068213,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.1106753,805.05493,798.20514,793.7729,805.05493,nan,nan,,,,,,,,,
1755585130.1125741,,,,,,,,,,,,,nan,113948720.0,nan
1755585130.1145864,836.8865,799.011,790.14655,806.26373,nan,nan,,,,,,,,,
1755585130.1184974,827.619,795.38464,791.3553,810.696,nan,nan,,,,,,,,,
1755585130.1224084,790.9524,793.7729,795.38464,812.71063,nan,nan,,,,,,,,,
1755585130.1228430,,,,,,,-0.28900146,0.16906738,0.954895,,,,,,
1755585130.1263196,785.7143,798.60803,790.54944,811.50183,nan,nan,,,,,,,,,
1755585130.1282198,,,,,,,,,,,,,nan,114004320.0,nan
1755585130.1302307,818.7546,794.17584,780.4762,807.8755,nan,nan,,,,,,,,,
1755585130.1341417,822.7839,789.34064,780.07324,812.3077,nan,nan,,,,,,,,,
1755585130.1380527,795.78754,796.99634,784.10254,813.91943,nan,nan,,,,,,,,,
1755585130.1419637,790.54944,796.1905,786.1172,804.65204,nan,nan,,,,,,,,,
1755585130.1420307,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.1423018,,,,,,,-0.2874756,0.16583252,0.9555664,,,,,,
1755585130.1438656,,,,,,,,,,,,,nan,114001900.0,nan
1755585130.1458750,813.1135,793.7729,795.38464,806.6667,nan,nan,,,,,,,,,
1755585130.1497860,833.663,793.36993,797.3993,806.26373,nan,nan,,,,,,,,,
1755585130.1536970,811.9048,800.2198,788.5348,801.8315,nan,nan,,,,,,,,,
1755585130.1576080,780.4762,803.0403,792.96704,807.0696,nan,nan,,,,,,,,,
1755585130.1595111,,,,,,,,,,,,,nan,114063960.0,nan
1755585130.1615191,807.8755,800.2198,801.4286,818.3516,nan,nan,,,,,,,,,
1755585130.1617608,,,,,,,-0.286438,0.1665039,0.95654297,,,,,,
1755585130.1654303,839.304,797.8022,799.41394,819.5604,nan,nan,,,,,,,,,
1755585130.1693413,819.15753,791.75824,792.5641,812.3077,nan,nan,,,,,,,,,
1755585130.1732523,788.93774,794.57874,793.36993,804.65204,nan,nan,,,,,,,,,
1755585130.1751568,,,,,,,,,,,,,nan,114087330.0,nan
1755585130.1771634,805.05493,805.05493,798.20514,807.47253,nan,nan,,,,,,,,,
1755585130.1772401,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.1810744,831.6484,809.0842,798.60803,813.1135,nan,nan,,,,,,,,,
1755585130.1812196,,,,,,,-0.28692627,0.16699219,0.95336914,,,,,,
1755585130.1849856,818.3516,806.26373,794.57874,807.47253,nan,nan,,,,,,,,,
1755585130.1888967,790.9524,801.8315,789.7436,799.81683,nan,nan,,,,,,,,,
1755585130.1908023,,,,,,,,,,,,,nan,114067980.0,nan
1755585130.1928077,793.36993,806.6667,794.57874,809.4872,nan,nan,,,,,,,,,
1755585130.1967187,819.5604,803.0403,798.20514,811.50183,nan,nan,,,,,,,,,
1755585130.2006297,842.9304,801.02563,796.5934,824.3956,nan,nan,,,,,,,,,
1755585130.2006783,,,,,,,-0.28430176,0.16870117,0.9522095,,,,,,
1755585130.2045410,817.1429,803.44324,797.8022,821.5751,nan,nan,,,,,,,,,
1755585130.2064481,,,,,,,,,,,,,nan,114079260.0,nan
1755585130.2084520,786.52014,800.6227,798.60803,803.8461,nan,nan,,,,,,,,,
1755585130.2123630,811.9048,804.2491,799.81683,826.8132,nan,nan,,,,,,,,,
1755585130.2124496,,,,,,,,,,1584322.4,1598827.9,,,,
1755585130.2162740,843.73627,806.26373,794.57874,829.6337,nan,nan,,,,,,,,,
1755585130.2201371,,,,,,,-0.2831421,0.1673584,0.95977783,,,,,,
1755585130.2201850,812.3077,800.6227,793.36993,804.2491,nan,nan,,,,,,,,,
1755585130.2220938,,,,,,,,,,,,,nan,114077656.0,nan
1755585130.2240963,780.4762,799.41394,799.41394,802.6374,nan,nan,,,,,,,,,
1755585130.2280073,803.8461,799.011,801.4286,814.3223,nan,nan,,,,,,,,,
1755585130.2319183,828.022,796.5934,804.65204,804.2491,nan,nan,,,,,,,,,
1755585130.2358294,815.5311,797.3993,798.60803,796.99634,nan,nan,,,,,,,,,
1755585130.2377393,,,,,,,,,,,,,nan,114085710.0,nan
1755585130.2395961,,,,,,,-0.27227783,0.16906738,0.9569092,,,,,,
1755585130.2397404,786.9231,799.81683,798.20514,804.65204,nan,nan,,,,,,,,,
1755585130.2436514,805.4579,795.78754,800.6227,815.9341,nan,nan,,,,,,,,,
1755585130.2475626,832.8571,795.38464,792.96704,813.5165,nan,nan,,,,,,,,,
1755585130.2476592,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.2514737,818.7546,802.23444,794.57874,808.2784,nan,nan,,,,,,,,,
1755585130.2533851,,,,,,,,,,,,,nan,114171944.0,nan
1755585130.2553847,787.72894,801.4286,797.3993,807.47253,nan,nan,,,,,,,,,
1755585130.2590549,,,,,,,-0.28155518,0.16705322,0.95532227,,,,,,
1755585130.2592957,780.87915,799.011,799.011,799.81683,nan,nan,,,,,,,,,
1755585130.2632067,814.7253,801.8315,801.4286,815.5311,nan,nan,,,,,,,,,
1755585130.2671180,826.4103,796.99634,797.8022,811.9048,nan,nan,,,,,,,,,
1755585130.2690306,,,,,,,,,,,,,nan,114084910.0,nan
1755585130.2710290,792.1612,793.7729,793.7729,790.54944,nan,nan,,,,,,,,,
1755585130.2749400,770.80585,798.60803,791.3553,792.96704,nan,nan,,,,,,,,,
1755585130.2785137,,,,,,,-0.27783203,0.17114258,0.9472046,,,,,,
1755585130.2788510,808.2784,801.02563,788.5348,799.41394,nan,nan,,,,,,,,,
1755585130.2827621,844.5421,799.41394,785.7143,800.6227,nan,nan,,,,,,,,,
1755585130.2828686,,,,,,,,,,1584322.4,1598827.9,,,,
1755585130.2846763,,,,,,,,,,,,,nan,114188056.0,nan
1755585130.2866733,820.3663,796.5934,791.3553,803.0403,nan,nan,,,,,,,,,
1755585130.2905843,791.75824,799.41394,794.9817,811.9048,nan,nan,,,,,,,,,
1755585130.2944953,791.3553,795.78754,797.8022,800.6227,nan,nan,,,,,,,,,
1755585130.2979727,,,,,,,-0.29260254,0.16326904,0.9638672,,,,,,
1755585130.2984064,817.9487,800.2198,800.2198,806.26373,nan,nan,,,,,,,,,
1755585130.3003221,,,,,,,,,,,,,nan,114176776.0,nan
1755585130.3023174,822.7839,813.91943,799.81683,810.293,nan,nan,,,,,,,,,
1755585130.3062286,796.1905,813.5165,801.4286,814.7253,nan,nan,,,,,,,,,
1755585130.3101397,799.81683,801.8315,803.8461,824.7985,nan,nan,,,,,,,,,
1755585130.3140507,819.5604,791.75824,797.3993,798.20514,nan,nan,,,,,,,,,
1755585130.3159676,,,,,,,,,,,,,nan,114173550.0,nan
1755585130.3174314,,,,,,,-0.29449463,0.16461182,0.9569092,,,,,,
1755585130.3179617,817.9487,786.52014,795.38464,784.5055,nan,nan,,,,,,,,,
1755585130.3180780,,,,,,,,,,1584322.4,1598827.9,,,,
1755585130.3218727,792.96704,795.78754,799.81683,801.8315,nan,nan,,,,,,,,,
1755585130.3257840,780.07324,788.93774,793.7729,807.47253,nan,nan,,,,,,,,,
1755585130.3296950,808.68134,778.86444,790.54944,805.8608,nan,nan,,,,,,,,,
1755585130.3316133,,,,,,,,,,,,,nan,114168720.0,nan
1755585130.3336060,824.7985,788.93774,789.34064,806.6667,nan,nan,,,,,,,,,
1755585130.3368902,,,,,,,-0.27960205,0.16992188,0.9458008,,,,,,
1755585130.3375170,802.23444,796.99634,789.7436,799.41394,nan,nan,,,,,,,,,
1755585130.3414280,786.52014,797.3993,795.38464,800.6227,nan,nan,,,,,,,,,
1755585130.3453391,804.2491,799.81683,801.02563,810.293,nan,nan,,,,,,,,,
1755585130.3472588,,,,,,,,,,,,,nan,114233180.0,nan
1755585130.3492503,826.0073,801.8315,794.9817,808.68134,nan,nan,,,,,,,,,
1755585130.3531613,817.1429,798.20514,793.7729,817.1429,nan,nan,,,,,,,,,
1755585130.3532875,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.3563492,,,,,,,-0.2880249,0.16802979,0.95562744,,,,,,
1755585130.3570724,790.9524,802.6374,798.20514,807.47253,nan,nan,,,,,,,,,
1755585130.3609834,807.8755,809.4872,798.60803,804.65204,nan,nan,,,,,,,,,
1755585130.3629045,,,,,,,,,,,,,nan,114268650.0,nan
1755585130.3648944,832.4542,813.1135,794.9817,817.9487,nan,nan,,,,,,,,,
1755585130.3688056,815.12823,807.47253,793.7729,811.9048,nan,nan,,,,,,,,,
1755585130.3727167,788.93774,804.65204,793.36993,811.9048,nan,nan,,,,,,,,,
1755585130.3758080,,,,,,,-0.28308105,0.16607666,0.9593506,,,,,,
1755585130.3766277,791.3553,804.2491,790.9524,810.696,nan,nan,,,,,,,,,
1755585130.3785501,,,,,,,,,,,,,nan,114228350.0,nan
1755585130.3805387,818.3516,794.57874,789.7436,799.41394,nan,nan,,,,,,,,,
1755585130.3844497,823.5897,796.99634,783.2967,800.6227,nan,nan,,,,,,,,,
1755585130.3883610,789.34064,804.2491,784.90845,797.8022,nan,nan,,,,,,,,,
1755585130.3884969,,,,,,,,,,1585128.2,1599633.8,,,,
1755585130.3922720,773.22345,796.99634,789.34064,784.5055,nan,nan,,,,,,,,,
1755585130.3941958,,,,,,,,,,,,,nan,114267840.0,nan
1755585130.3952668,,,,,,,-0.28533936,0.16937256,0.960083,,,,,,
1755585130.3961830,801.02563,789.7436,788.1319,789.34064,nan,nan,,,,,,,,,
1755585130.4000940,813.91943,793.36993,786.9231,789.7436,nan,nan,,,,,,,,,
1755585130.4040051,795.38464,798.60803,786.9231,795.38464,nan,nan,,,,,,,,,
1755585130.4079163,776.8498,797.3993,783.69965,803.0403,nan,nan,,,,,,,,,
1755585130.4098415,,,,,,,,,,,,,nan,114289600.0,nan
1755585130.4118273,791.75824,796.5934,788.5348,792.5641,nan,nan,,,,,,,,,
1755585130.4147255,,,,,,,-0.28338623,0.16821289,0.9529419,,,,,,
1755585130.4157383,817.5458,797.8022,796.1905,788.1319,nan,nan,,,,,,,,,
1755585130.4196494,803.0403,799.011,795.38464,798.60803,nan,nan,,,,,,,,,
1755585130.4235604,777.25275,798.20514,793.36993,798.60803,nan,nan,,,,,,,,,
1755585130.4237063,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.4254870,,,,,,,,,,,,,nan,114337950.0,nan
1755585130.4274716,782.0879,794.17584,790.9524,794.9817,nan,nan,,,,,,,,,
1755585130.4313827,812.71063,795.38464,798.60803,792.5641,nan,nan,,,,,,,,,
1755585130.4341846,,,,,,,-0.28704834,0.16955566,0.9527588,,,,,,
1755585130.4352937,812.3077,792.96704,802.6374,789.34064,nan,nan,,,,,,,,,
1755585130.4392047,780.87915,793.36993,794.9817,788.5348,nan,nan,,,,,,,,,
1755585130.4411328,,,,,,,,,,,,,nan,114346820.0,nan
1755585130.4431157,784.5055,791.3553,791.3553,798.20514,nan,nan,,,,,,,,,
1755585130.4470267,818.7546,790.9524,792.1612,808.68134,nan,nan,,,,,,,,,
1755585130.4509380,826.4103,790.54944,794.17584,791.3553,nan,nan,,,,,,,,,
1755585130.4536433,,,,,,,-0.28149414,0.1640625,0.9569092,,,,,,
1755585130.4548490,790.54944,786.52014,795.78754,784.5055,nan,nan,,,,,,,,,
1755585130.4567783,,,,,,,,,,,,,nan,114292824.0,nan
1755585130.4587600,770.0,787.72894,798.20514,790.54944,nan,nan,,,,,,,,,
1755585130.4589157,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.4626710,802.23444,795.78754,801.4286,798.60803,nan,nan,,,,,,,,,
1755585130.4665821,834.87177,797.3993,800.6227,811.9048,nan,nan,,,,,,,,,
1755585130.4704933,816.7399,792.96704,795.78754,815.12823,nan,nan,,,,,,,,,
1755585130.4724240,,,,,,,,,,,,,nan,114333920.0,nan
1755585130.4731021,,,,,,,-0.28656006,0.16210938,0.9517212,,,,,,
1755585130.4744043,788.93774,793.7729,792.96704,803.0403,nan,nan,,,,,,,,,
1755585130.4783154,811.9048,796.99634,796.5934,807.0696,nan,nan,,,,,,,,,
1755585130.4822264,846.55676,796.1905,799.81683,825.6044,nan,nan,,,,,,,,,
1755585130.4861374,834.0659,796.1905,797.8022,828.8278,nan,nan,,,,,,,,,
1755585130.4880698,,,,,,,,,,,,,nan,114250910.0,nan
1755585130.4900486,799.011,796.1905,801.4286,818.3516,nan,nan,,,,,,,,,
1755585130.4925611,,,,,,,-0.2857666,0.16143799,0.9603882,,,,,,
1755585130.4939597,805.4579,795.38464,804.65204,821.5751,nan,nan,,,,,,,,,
1755585130.4941251,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.4978707,834.0659,798.60803,801.4286,822.381,nan,nan,,,,,,,,,
1755585130.5017817,830.0366,797.8022,796.99634,812.71063,nan,nan,,,,,,,,,
1755585130.5037153,,,,,,,,,,,,,nan,114226740.0,nan
1755585130.5056927,794.57874,797.8022,794.17584,801.8315,nan,nan,,,,,,,,,
1755585130.5096040,781.685,799.41394,790.9524,805.4579,nan,nan,,,,,,,,,
1755585130.5120199,,,,,,,-0.2808838,0.16516113,0.9540405,,,,,,
1755585130.5135150,824.7985,799.81683,789.34064,811.9048,nan,nan,,,,,,,,,
1755585130.5174260,837.6923,797.8022,790.54944,801.02563,nan,nan,,,,,,,,,
1755585130.5193610,,,,,,,,,,,,,nan,114173550.0,nan
1755585130.5213370,804.2491,804.2491,794.57874,798.60803,nan,nan,,,,,,,,,
1755585130.5252481,792.1612,809.0842,795.78754,805.4579,nan,nan,,,,,,,,,
1755585130.5291593,811.50183,804.2491,795.38464,803.0403,nan,nan,,,,,,,,,
1755585130.5293345,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.5314786,,,,,,,-0.28125,0.16467285,0.96051025,,,,,,
1755585130.5330703,830.84247,805.05493,794.57874,810.293,nan,nan,,,,,,,,,
1755585130.5350065,,,,,,,,,,,,,nan,114124390.0,nan
1755585130.5369813,813.91943,804.65204,790.14655,813.5165,nan,nan,,,,,,,,,
1755585130.5408924,792.1612,802.6374,794.57874,813.1135,nan,nan,,,,,,,,,
1755585130.5448034,813.1135,801.8315,796.1905,823.5897,nan,nan,,,,,,,,,
1755585130.5487144,832.4542,801.4286,794.57874,820.7692,nan,nan,,,,,,,,,
1755585130.5506523,,,,,,,,,,,,,nan,114134060.0,nan
1755585130.5509374,,,,,,,-0.27819824,0.16680908,0.9550781,,,,,,
1755585130.5526257,812.3077,801.02563,791.75824,816.337,nan,nan,,,,,,,,,
1755585130.5565367,781.685,798.60803,791.3553,806.6667,nan,nan,,,,,,,,,
1755585130.5604477,788.1319,800.6227,789.34064,811.0989,nan,nan,,,,,,,,,
1755585130.5643587,824.3956,804.65204,788.1319,805.05493,nan,nan,,,,,,,,,
1755585130.5645440,,,,,,,,,,1584322.4,1598827.9,,,,
1755585130.5662978,,,,,,,,,,,,,nan,114118750.0,nan
1755585130.5682697,828.022,807.8755,792.1612,801.02563,nan,nan,,,,,,,,,
1755585130.5703964,,,,,,,-0.27130127,0.16589355,0.9517822,,,,,,
1755585130.5721810,801.8315,811.50183,793.7729,815.12823,nan,nan,,,,,,,,,
1755585130.5760920,804.65204,809.4872,795.78754,821.5751,nan,nan,,,,,,,,,
1755585130.5800030,842.1245,807.47253,796.99634,819.9634,nan,nan,,,,,,,,,
1755585130.5819435,,,,,,,,,,,,,nan,114055090.0,nan
1755585130.5839140,849.3773,805.4579,796.99634,821.978,nan,nan,,,,,,,,,
1755585130.5878251,818.7546,808.2784,796.99634,820.7692,nan,nan,,,,,,,,,
1755585130.5898552,,,,,,,-0.2772827,0.16461182,0.9597168,,,,,,
1755585130.5917363,803.8461,805.8608,790.9524,817.9487,nan,nan,,,,,,,,,
1755585130.5956473,814.3223,792.1612,790.14655,814.7253,nan,nan,,,,,,,,,
1755585130.5975893,,,,,,,,,,,,,nan,114074430.0,nan
1755585130.5995584,826.4103,786.52014,790.54944,811.0989,nan,nan,,,,,,,,,
1755585130.5997534,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.6034694,811.9048,789.7436,788.93774,796.1905,nan,nan,,,,,,,,,
1755585130.6073804,789.7436,794.9817,785.7143,793.36993,nan,nan,,,,,,,,,
1755585130.6093140,,,,,,,-0.28295898,0.16326904,0.96173096,,,,,,
1755585130.6112916,797.8022,798.20514,782.8938,809.89014,nan,nan,,,,,,,,,
1755585130.6132348,,,,,,,,,,,,,nan,114055896.0,nan
1755585130.6152027,824.3956,797.8022,784.10254,807.0696,nan,nan,,,,,,,,,
1755585130.6191137,824.3956,797.8022,782.49084,801.02563,nan,nan,,,,,,,,,
1755585130.6230247,788.1319,798.60803,783.2967,796.99634,nan,nan,,,,,,,,,
1755585130.6269357,788.5348,801.8315,784.90845,799.81683,nan,nan,,,,,,,,,
1755585130.6287730,,,,,,,-0.28607178,0.16107178,0.9536133,,,,,,
1755585130.6288805,,,,,,,,,,,,,nan,114080070.0,nan
1755585130.6308470,824.7985,804.2491,781.685,808.68134,nan,nan,,,,,,,,,
1755585130.6347580,833.663,807.47253,783.2967,811.9048,nan,nan,,,,,,,,,
1755585130.6349628,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.6386690,802.6374,806.6667,788.93774,810.293,nan,nan,,,,,,,,,
1755585130.6425800,782.49084,803.0403,796.99634,809.0842,nan,nan,,,,,,,,,
1755585130.6445260,,,,,,,,,,,,,nan,114071210.0,nan
1755585130.6464911,797.8022,801.02563,803.44324,808.68134,nan,nan,,,,,,,,,
1755585130.6482317,,,,,,,-0.2793579,0.16467285,0.95617676,,,,,,
1755585130.6504021,820.3663,797.3993,800.2198,809.4872,nan,nan,,,,,,,,,
1755585130.6543133,809.4872,798.60803,797.3993,807.8755,nan,nan,,,,,,,,,
1755585130.6582243,779.67035,799.41394,792.5641,799.011,nan,nan,,,,,,,,,
1755585130.6601717,,,,,,,,,,,,,nan,114061540.0,nan
1755585130.6621354,795.38464,802.6374,785.31134,787.72894,nan,nan,,,,,,,,,
1755585130.6660464,832.8571,813.1135,792.96704,798.60803,nan,nan,,,,,,,,,
1755585130.6676905,,,,,,,-0.28448486,0.16174316,0.9503174,,,,,,
1755585130.6699574,811.50183,811.0989,793.36993,801.8315,nan,nan,,,,,,,,,
1755585130.6701722,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.6738687,767.1795,802.6374,787.326,783.69965,nan,nan,,,,,,,,,
1755585130.6758175,,,,,,,,,,,,,nan,114097000.0,nan
1755585130.6777797,775.2381,799.011,790.54944,797.8022,nan,nan,,,,,,,,,
1755585130.6816907,820.7692,803.0403,796.99634,819.9634,nan,nan,,,,,,,,,
1755585130.6856017,816.7399,806.26373,794.57874,807.47253,nan,nan,,,,,,,,,
1755585130.6871495,,,,,,,-0.27441406,0.16796875,0.951416,,,,,,
1755585130.6895127,786.1172,804.2491,800.6227,803.0403,nan,nan,,,,,,,,,
1755585130.6914630,,,,,,,,,,,,,nan,114063960.0,nan
1755585130.6934240,796.1905,801.02563,805.8608,807.0696,nan,nan,,,,,,,,,
1755585130.6973350,816.337,796.99634,800.2198,805.05493,nan,nan,,,,,,,,,
1755585130.7012460,815.9341,793.36993,801.02563,801.02563,nan,nan,,,,,,,,,
1755585130.7051570,784.90845,799.81683,794.17584,786.9231,nan,nan,,,,,,,,,
1755585130.7053816,,,,,,,,,,1585128.2,1598827.9,,,,
1755585130.7066083,,,,,,,-0.2836914,0.1651001,0.9586792,,,,,,
1755585130.7071087,,,,,,,,,,,,,nan,114028500.0,nan
1755585130.7090681,765.56775,805.8608,788.5348,801.02563,nan,nan,,,,,,,,,
1755585130.7129793,794.57874,801.4286,794.9817,802.6374,nan,nan,,,,,,,,,
